R_ID,Title,Type,ReviewsCount,Score,Location_ID
1378,土產牛肉,36,447,4.2,10001378
1379,繼光香香雞-台南三井專櫃,12,600,4.8,10001379
1380,善化鍋就好臭臭鍋,21,381,3.6,10001380
1381,活力早餐,2,70,4.4,10001381
1382,Suage 北海道湯咖哩 台南三井店,79,308,4.2,10001382
1383,薄多義Bite 2 Eat 義式手工披薩-台南三井店,60,415,4.1,10001383
1384,想想咖哩 - 台南三井Outlet店,9,731,4.3,10001384
1385,阿祥餐車 手作早餐專賣🥪（店面）Since 1998,2,32,4.9,10001385
1386,阿姨的店,6,98,4.3,10001386
1387,元氣早餐屋,2,42,4.6,10001387
1388,阿蜜家廚料理,87,757,4.2,10001388
1389,妙音素食,25,256,4.5,10001389
1390,福隆佳宴餐廳(麻豆),6,1230,3.8,10001390
1391,西港 韓屋村,12,1,5.0,10001391
1392,牛家莊牛肉麵,3,96,4.0,10001392
1393,我媽媽的 芋頭粥 南瓜粥,2,2,5.0,10001393
1394,後營客來堡早餐店,2,17,4.5,10001394
1395,好家綠豆湯,16,54,4.1,10001395
1396,劉媽媽美濃粄條,105,49,4.7,10001396
1397,矮仔李碗粿,2,14,4.1,10001397
1398,品菓芝Good Jus,23,5,5.0,10001398
1399,彰阿海產快炒,20,178,4.3,10001399
1400,粥公公 粥品| 鍋燒| 燴飯,7,1,5.0,10001400
1401,集可吉早餐麻豆店,2,18,4.7,10001401
1402,大埔鐵板燒 善化店,51,640,3.8,10001402
1403,鍋上義煮,60,5,4.8,10001403
1404,元氣早午餐（善化中山店）,2,41,4.1,10001404
1405,崛日餐廳，手作創意料理,6,270,4.3,10001405
1406,媽媽的越南美食,44,296,4.2,10001406
1407,焱炸雞善化店,12,30,3.9,10001407
1408,CC麻辣館,84,133,4.8,10001408
1409,泰味食足A Taste of Thailand,52,1241,4.0,10001409
1410,三媽臭臭鍋 善化店,21,418,3.6,10001410
1411,早安！大家好早餐店,2,4,3.8,10001411
1412,潮味決·湯滷專門店 台南善化分社,9,47,4.0,10001412
1413,餉弄,23,337,4.0,10001413
1414,善化虱目魚粥專賣店,37,115,4.2,10001414
1415,忞心食堂,24,73,4.2,10001415
1416,大窩與小宅義式餐廳-大窩店,60,769,4.0,10001416
1417,2829好食光,23,38,4.8,10001417
1418,居久創意壽司,30,157,4.4,10001418
1419,A SHA MITSUI OUTLET PARK 台南店,7,448,3.9,10001419
1420,爭鮮迴轉壽司 台南高鐵店,89,404,3.7,10001420
1421,MITSUI OUTLET PARK台南 繼光香香雞,43,33,4.9,10001421
1422,雞三和 台南三井店,14,98,3.9,10001422
1423,涮乃葉 台南三井店,33,288,4.2,10001423
1424,上好吃,6,56,3.7,10001424
1425,蒜頭飯,7,1388,4.2,10001425
1426,橫菁料理,66,1109,4.9,10001426
1427,金子半之助-台南三井店,106,530,4.5,10001427
1428,大潭關東煮,6,68,4.3,10001428
1429,柴可夫撕雞,43,25,4.7,10001429
1430,京都勝牛-台南三井店,14,547,4.1,10001430
1431,興國早餐店,2,169,4.5,10001431
1432,慈光烏橋牛肉麵,3,891,4.3,10001432
1433,莊記鹽酥雞,5,8,4.3,10001433
1434,念麵飯食館,9,10,4.4,10001434
1435,祥-豆乳雞翅（原 國宅夜市 總店）,5,5,5.0,10001435
1436,滿足複合式早餐,2,14,3.6,10001436
1437,三鮮台海鮮平價料理,20,1653,4.2,10001437
1438,原野秧-野餐輕食,64,5,4.2,10001438
1439,西港小軒便當店,57,10,4.3,10001439
1440,弘爺漢堡,2,10,4.2,10001440
1441,品銘火雞肉飯,7,40,4.8,10001441
1442,秀玉漢堡店,2,9,4.4,10001442
1443,裕益碗粿王,9,973,4.0,10001443
1444,巷口廚房,2,83,4.5,10001444
1445,初·早餐,2,7,3.7,10001445
1446,馬祖葱油餅善化店,23,2,5.0,10001446
1447,菩提澄園庇護工場-澄食蔬園餐廳,25,158,4.4,10001447
1448,鬍鬚曾臭豆腐,9,2,5.0,10001448
1449,258牛肉湯,7,796,3.9,10001449
1450,幾丸溫體羊肉,9,62,3.9,10001450
1451,MEGOPUN Hamburger-善化總店,62,439,4.5,10001451
1452,連長牛肉麵,3,447,4.1,10001452
1453,爭鮮迴轉壽司-善化店,89,633,3.6,10001453
1454,藝鍋物-善化店,21,764,4.5,10001454
1455,一六八鮮食本舖,24,1,5.0,10001455
1456,LA時尚川菜│善化店,84,1137,4.5,10001456
1457,老匠牛肉麵,3,229,4.4,10001457
1458,玏食-善化早午餐/善化美食/善化特色餐廳/善化必吃/善化餐廳/台南美食/台南必吃/台南早午餐,23,536,4.6,10001458
1459,新中鱉大王,107,44,3.8,10001459
1460,食光宴鐵板料理停車場,51,3,5.0,10001460
1461,恩廚飲食,79,2,5.0,10001461
1462,日和壽司 sushi（全品項供應中）,30,211,4.6,10001462
1463,阿里印度廚房-善化店（清真）,13,45,4.3,10001463
1464,旺萊蔬食,25,17,4.8,10001464
1465,余佳抓餅,9,3,5.0,10001465
1466,狀元李虱目魚專門店-台南善化店,7,473,4.0,10001466
1467,青松會客菜,24,25,4.4,10001467
1468,摩斯漢堡 高鐵台南店,6,601,3.5,10001468
1469,一風堂台南高鐵店,67,398,3.7,10001469
1470,西港菜粽-蓮華素食,25,113,4.4,10001470
1471,龍園自助碳烤,66,61,4.4,10001471
1472,大吉利來客多牛排館-西港店,61,8,4.6,10001472
1473,王家百年麵店,3,229,4.2,10001473
1474,早安山丘-安定店,23,81,3.8,10001474
1475,御膳坊便當,9,3,5.0,10001475
1476,港品𩵚魠魚焿-西港店,9,4,4.8,10001476
1477,西港菜市場無名古早味蛋餅,2,53,4.4,10001477
1478,食弎早午餐Brunch,23,11,4.8,10001478
1479,立緹餐廳,87,867,4.1,10001479
1480,西港-延平豆漿,2,5,4.6,10001480
1481,吉品鐵板燒台南善化,51,472,4.0,10001481
1482,享糊牛肉麵,3,239,4.8,10001482
1483,鐤富弁當,9,9,4.6,10001483
1484,小南香雞腿便當店西港店,9,32,4.3,10001484
1485,微笑晨食早午餐,23,85,4.5,10001485
1486,李媽媽古早味,24,6,5.0,10001486
1487,佳鑫小吃,9,2,4.0,10001487
1488,傻師傅湯包-善化文昌店,6,4,4.8,10001488
1489,NU PASTA 台南善化店-善化美食｜義大利麵｜焗烤｜聚餐餐廳｜平價美食｜推薦餐廳,60,400,3.5,10001489
1490,ToGo 吐司 三明治,2,1,5.0,10001490
1491,芳昇素食早餐,9,1,5.0,10001491
1492,壩頭關東煮&米糕,26,331,3.6,10001492
1493,Prototype Pizza 原型手作披薩,6,79,4.8,10001493
1494,晨間廚房,23,60,3.9,10001494
1495,憶嫺鮮魚湯,9,217,4.1,10001495
1496,伍佰會客菜,6,11,4.0,10001496
1497,台灣楊雞,5,459,4.1,10001497
1498,素法國麵包,25,1,5.0,10001498
1499,大碗公,6,103,4.4,10001499
1500,四妹雞腿飯,9,16,4.0,10001500
1501,西港烤雞油雞,43,32,4.8,10001501
1502,樂雅樂餐廳 台南高鐵店,31,387,3.9,10001502
1503,飄香麵店,9,3,4.0,10001503
1504,理善蔬食坊,22,519,4.4,10001504
1505,麻豆口早點,2,9,5.0,10001505
1506,海之星海產,6,180,4.0,10001506
1507,早安山丘 - 西港店,2,119,3.8,10001507
1508,幸福早餐,2,4,4.3,10001508
1509,富安龜鹿藥膳,9,2,4.5,10001509
1510,胖哥香腸黑輪攤,66,9,5.0,10001510
1511,南方•櫃 咖啡簡排餐調酒,6,48,4.8,10001511
1512,胡厝寮豆菜麵,2,13,4.8,10001512
1513,麵麵俱到,3,25,3.8,10001513
1514,無名早餐,2,4,5.0,10001514
1515,老胡臭豆腐,9,6,5.0,10001515
1516,素之包,22,9,5.0,10001516
1517,雞然炸雞西港店,5,31,4.7,10001517
1518,肥羊莊,3,13,3.5,10001518
1519,柚子的家,6,15,4.3,10001519
1520,元味早餐,2,8,4.9,10001520
1521,品好薑母鴨,7,13,3.9,10001521
1522,懷古牛排,61,27,4.3,10001522
1523,清香園平價山海產,7,268,4.2,10001523
1524,肉餅香~永和豆漿,2,10,5.0,10001524
1525,龍元素食自助餐,6,28,4.0,10001525
1526,合十美而美早餐店,2,37,4.3,10001526
1527,食讚坊（手工燒餅包子饅頭）,9,36,4.3,10001527
1528,早安美芝城隆田活力文化,2,51,3.5,10001528
1529,洪昌麻辣鴛鴦火鍋hong chang spicy hot pot,21,1327,4.4,10001529
1530,八方雲集 台南六甲店,35,188,3.8,10001530
1531,隆田美亨堡早餐店,2,36,4.1,10001531
1532,中營ㄚ嘉草魚湯,6,3,5.0,10001532
1533,早安美芝城麻豆活力總爺,2,122,3.6,10001533
1534,尚好ㄟ菱角,25,2,5.0,10001534
1535,沈師傅-湯包店,35,9,5.0,10001535
1536,愛媽廚房,108,398,4.3,10001536
1537,黃阿鳳燻茶鵝,6,70,4.6,10001537
1538,宜華蛋餅（南市六甲店）,2,57,4.2,10001538
1539,巧味小吃店,57,1,5.0,10001539
1540,綠格子飲食生活館,6,240,4.1,10001540
1541,胡厝古早粿（素食）,25,1,5.0,10001541
1542,上榮新疆烤肉六甲店/燒烤/串燒/宵夜/烤肉/六甲夜市/六甲美食/六甲串燒,66,14,4.3,10001542
1543,阿原碗粿&米糕,2,35,4.8,10001543
1544,ㄧㄚㄧㄚ炸魷魚vs雞蛋糕,6,1,4.0,10001544
1545,三人行自助火鍋,21,484,4.1,10001545
1546,半個鍋-個人火烤兩吃鍋物-台南新營店,21,829,4.2,10001546
1547,荳荳紅豆餅,16,42,4.5,10001547
1548,永浤牛肉湯,6,573,4.2,10001548
1549,卍 萬品香素食館 卍,22,46,4.2,10001549
1550,妙恩素食,25,12,4.3,10001550
1551,娜個餡餅,87,38,5.0,10001551
1552,真善美早餐店(台南市六甲區信義街)109.01.01,23,9,4.6,10001552
1553,如意園素食自助餐,25,46,4.1,10001553
1554,丼丼嘴,72,13,4.0,10001554
1555,台灣第一家鹹酥雞-二鎮店,5,35,4.7,10001555
1556,蒸味坊,23,10,4.5,10001556
1557,炸遍高手（原六甲國中前雞大師）,12,4,5.0,10001557
1558,早安美芝城-中營店,2,30,4.3,10001558
1559,郵局旁無名碗粿/肉粽,7,7,4.1,10001559
1560,蔬菜餅,2,12,4.7,10001560
1561,好吃抓餅,23,4,5.0,10001561
1562,六甲麥卡多早餐店,2,78,4.5,10001562
1563,牛之屋 牛肉清湯,7,173,4.4,10001563
1564,斈齋坊,25,1,5.0,10001564
1565,綠蔬食,25,88,4.4,10001565
1566,早安美芝城下營活力中山,2,28,4.4,10001566
1567,鞍心食堂,90,6,5.0,10001567
1568,初八拉麵新營店,67,566,4.4,10001568
1569,黑店廣式燒臘店,104,11,4.0,10001569
1570,好佳塩酥雞,9,3,4.3,10001570
1571,五花馬水餃館 台南新營門市,35,613,3.7,10001571
1572,阿生牛肉湯,9,667,3.8,10001572
1573,阿勇仔水煎包,2,91,4.3,10001573
1574,南紙街無名早餐店,2,136,4.3,10001574
1575,進祿飲食店,7,179,4.1,10001575
1576,莎娃低卡泰式小吃,52,13,4.8,10001576
1577,下營飯丸-六甲店,9,4,4.8,10001577
1578,二鎮關東煮（每週二公休）,26,7,5.0,10001578
1579,大眾自助餐,6,187,4.0,10001579
1580,阿原碗粿,2,7,4.9,10001580
1581,白玉肉圓官田二鎮店,12,6,4.7,10001581
1582,皮蛋瘦肉粥,2,7,4.9,10001582
1583,Mr.Mao早午餐,23,121,4.3,10001583
1584,吳家紅茶（官田二鎮店）,6,22,4.3,10001584
1585,豆花路邊攤推車,16,25,4.9,10001585
1586,綵珍素食早餐,25,6,4.7,10001586
1587,慈恩素食,25,1,5.0,10001587
1588,台南買記鍋燒意麵,3,633,4.7,10001588
1589,八方雲集 (台南隆田店),35,84,4.1,10001589
1590,美食廣場-阿進肉燥飯,9,20,4.6,10001590
1591,大姊頭麵店,6,163,4.2,10001591
1592,寮子廍早餐,2,3,4.7,10001592
1593,勇仔薑母鴨,21,55,4.6,10001593
1594,公所水煎包,2,14,5.0,10001594
1595,鐘家薑母鴨,21,512,4.5,10001595
1596,老牌子麻豆碗粿,6,31,4.5,10001596
1597,老地方食堂,9,12,4.3,10001597
1598,貝莉精緻早午餐Berry,23,32,4.6,10001598
1599,湘茶&王來雞蛋糕,6,4,5.0,10001599
1600,泰邦泰式料理,52,470,4.2,10001600
1601,馥馨簡餐店,6,110,4.4,10001601
1602,菊園壽司,30,227,4.3,10001602
1603,快樂早午餐,23,9,5.0,10001603
1604,駱駝咖啡・簡餐,6,356,4.0,10001604
1605,呈品味 台越美食,27,12,5.0,10001605
1606,好品鍋燒意麵,7,74,4.2,10001606
1607,阿蘭麵食,9,7,5.0,10001607
1608,烏山頭情義相挺磚窯雞,43,199,4.3,10001608
1609,藝鍋物-六甲店,21,221,4.4,10001609
1610,隆田三皆漢堡店,23,9,4.4,10001610
1611,佳品美食,7,234,4.4,10001611
1612,（週日）小籠湯包/（週六）手工熱豆花,2,1,5.0,10001612
1613,六甲傳統蛋餅,2,36,4.4,10001613
1614,東方美（官田店）,2,3,3.7,10001614
1615,食光杯台南麻豆店,109,57,4.7,10001615
1616,小城小吃店,6,33,4.1,10001616
1617,小莊越南料理館,27,209,4.1,10001617
1618,巧沛東方美,2,5,4.2,10001618
1619,阿義小籠包 • 小米蛋餅專賣,2,42,3.9,10001619
1620,阿麟海產,20,83,4.3,10001620
1621,幸福巨峰葡萄農場,6,8,4.6,10001621
1622,太子宮魚粥店,37,354,4.2,10001622
1623,口福小吃店,6,74,4.2,10001623
1624,全記香雞排,5,3,5.0,10001624
1625,阿亮鴨肉,9,101,4.4,10001625
1626,阿琴素食早餐,2,3,5.0,10001626
1627,老施牛肉麵,3,296,4.0,10001627
1628,好客 香菇肉羹,23,8,5.0,10001628
1629,香香食堂/香香花園,6,3,4.7,10001629
1630,阿娥鴨肉羹,110,5,5.0,10001630
1631,太子宮 美而美早餐店,2,37,4.0,10001631
1632,早安美芝城,2,8,3.6,10001632
1633,鹹蘇雞,5,20,4.8,10001633
1634,活力早餐屋,23,22,4.1,10001634
1635,幸福食堂,9,7,4.3,10001635
1636,鹽酥雞,5,29,4.6,10001636
1637,小皮台越料理,17,8,4.3,10001637
1638,麻辣滷，滷麻辣,6,12,4.9,10001638
1639,華記麵店,110,30,4.5,10001639
1640,味亦美,2,1,5.0,10001640
1641,六甲草魚湯,38,37,4.3,10001641
1642,QQ美式炸雞-六甲中華店,6,36,4.8,10001642
1643,庭園海鮮熱炒大排檔,9,5,4.6,10001643
1644,黑皮小吃,6,11,4.4,10001644
1645,宜佳美中西早餐店,2,7,4.7,10001645
1646,三媽臭臭鍋（隆田店）,21,208,4.1,10001646
1647,阿枝の店,7,34,4.4,10001647
1648,水伯早餐,2,1,4.0,10001648
1649,里來現炒,6,28,4.3,10001649
1650,三好臭臭鍋,21,30,4.3,10001650
1651,品香台南擔仔麵,6,74,4.4,10001651
1652,濃咖哩Bar,6,172,4.7,10001652
1653,美福堡早餐店/新營早餐店/太子宮早餐/新營區早點/鹽水早餐店課,2,10,4.4,10001653
1654,好香素食早午餐,6,4,5.0,10001654
1655,阿雀姨上好便當店,57,2,5.0,10001655
1656,關東煮,26,3,4.3,10001656
1657,新營太子宮香客餐廳,6,16,4.3,10001657
1658,阿力-香雞排-鹽酥雞,9,10,4.9,10001658
1659,北平烤鴨,6,5,4.2,10001659
1660,下營田媽媽鵝鄉園餐廳,6,1638,4.1,10001660
1661,學甲寮活力早餐,2,16,4.8,10001661
1662,饗贊快餐,6,1,4.0,10001662
1663,太子宮美食,6,61,4.1,10001663
1664,香鄉山海產,6,30,4.0,10001664
1665,大刈包,9,1,5.0,10001665
1666,櫻-砂鍋魚頭,31,13,4.8,10001666
1667,漢堡大師,6,19,4.3,10001667
1668,無名羊肉,6,30,4.1,10001668
1669,麵公坊,6,195,4.5,10001669
1670,自製豆花,6,1,5.0,10001670
1671,富晟餐飲,6,6,3.7,10001671
1672,予菓早餐店,2,1,5.0,10001672
1673,阿滿姨麵店,9,3,4.7,10001673
1674,快閃餐車,2,1,5.0,10001674
1675,無名麵店,9,2,4.0,10001675
1676,鴨肉羹,24,6,5.0,10001676
1677,風味美食,6,11,4.6,10001677
1678,阿彬大腸花枝綜合麵線,2,5,5.0,10001678
1679,學甲曾家 虱目魚專賣,9,4,5.0,10001679
1680,午食·早午餐,23,11,3.8,10001680
1681,小吃店,6,4,5.0,10001681
1682,雙寶快餐,57,1,5.0,10001682
1683,六甲牛排大王,61,36,4.6,10001683
1684,美味堡,2,39,4.2,10001684
1685,劉妹鍋燒意麵(大通總店),9,391,4.3,10001685
1686,八方雲集 (台南歸仁店),35,301,3.9,10001686
1687,巧沛東方美早餐,2,26,4.6,10001687
1688,明昌米行,111,10,4.9,10001688
1689,安村小吃,70,1,5.0,10001689
1690,楊家麵攤,98,2,5.0,10001690
1691,RoRo Box 直火燒烤餐盒,48,2,5.0,10001691
1692,珍味鮮魚食堂,38,39,4.1,10001692
1693,晨間廚房早午餐歸仁全滿店,23,102,3.8,10001693
1694,DiDi和風食堂-歸仁店,112,32,4.8,10001694
1695,松仔腳(阿發)黃金水餃,35,685,4.2,10001695
1696,元肉燥飯,23,69,4.2,10001696
1697,嘉昌土雞肉飯舖-關廟店,43,18,4.1,10001697
1698,達美樂披薩 歸仁店,45,165,4.2,10001698
1699,天心坊湯包-歸仁店,113,5,4.8,10001699
1700,早安美芝城關廟活力文衡,23,133,3.6,10001700
1701,早安美芝城歸仁國中,2,81,4.2,10001701
1702,郭家菜粽肉粽碗粿,2,67,4.2,10001702
1703,千香漢堡 關廟南雄店,2,48,4.0,10001703
1704,家星極獨門鍋物,21,460,4.9,10001704
1705,深坑米粿,2,1,4.0,10001705
1706,府城土魠魚羮,7,31,3.6,10001706
1707,早安美芝城歸仁中山概念店,23,47,4.8,10001707
1708,悟饕池上飯包-歸仁中正店,24,80,4.5,10001708
1709,早安美芝城歸仁六甲,2,52,4.3,10001709
1710,嘉祥粿仔店,2,791,4.3,10001710
1711,哈哈鍋特色臭臭鍋,21,186,4.1,10001711
1712,福爾摩莎 - 素食小點 Vegetarian,25,35,4.7,10001712
1713,陳媽咪飯糰（南保店）,2,25,5.0,10001713
1714,錢源涮涮鍋,33,258,3.9,10001714
1715,龍鹽酥雞 歸仁店,5,78,4.3,10001715
1716,悟饕池上飯包 - 歸仁中正店,9,110,3.8,10001716
1717,傳香飯糰（歸仁店）,9,24,4.6,10001717
1718,鼎富酵素臭豆腐,25,561,4.4,10001718
1719,菩提園素食美食,25,101,4.1,10001719
1720,阿梅法國麵包(港口慈安宮）,44,4,4.0,10001720
1721,集可寶早餐店,2,17,4.4,10001721
1722,美味小火鍋,21,2,5.0,10001722
1723,安南20元無名肉粽,2,15,4.3,10001723
1724,拉亞漢堡 新市富中,23,121,4.3,10001724
1725,鼎鼎大名平價 鍋物｜鍋燒｜炒麵 專賣,21,1010,4.5,10001725
1726,歸仁美而美一心店,2,2,5.0,10001726
1727,地中天鍋燒.炒飯.蓋飯,9,3,5.0,10001727
1728,彌勒素食,22,15,4.3,10001728
1729,臻饌食堂（關廟）,17,54,4.1,10001729
1730,熱香鹹酥雞安定總店,5,25,4.7,10001730
1731,饌珍多燒肉飯,9,4,5.0,10001731
1732,蒸包包子饅頭店,2,1,5.0,10001732
1733,燒蛋壹下手作蛋餅,2,79,4.7,10001733
1734,晨堡早餐(河岸店),2,18,5.0,10001734
1735,林家素食,25,1,4.0,10001735
1736,早安蒔光早午餐-關廟總店,23,22,4.2,10001736
1737,餃伴手工水餃專賣店,35,6,4.7,10001737
1738,永亨無骨炸雞,5,56,4.6,10001738
1739,台南歸仁｜旭麵．日麵料理．烏龍麵．咖哩飯．壽喜燒．炸豬排,14,255,4.9,10001739
1740,富林漢堡（歸南店）,2,49,4.8,10001740
1741,關廟阿婆炸黑輪,26,26,4.2,10001741
1742,北台南永和豆漿大王,2,141,4.0,10001742
1743,漢堡王 南科台積電F18店,62,49,4.3,10001743
1744,阿信海產店,24,33,4.4,10001744
1745,石神餐飲（廣東粥）,37,37,3.6,10001745
1746,楓慕牛排,31,54,4.3,10001746
1747,禾秝自助餐,57,18,3.6,10001747
1748,元氣早餐（飯糰）,2,6,4.7,10001748
1749,九湯屋安和店,67,297,4.0,10001749
1750,御品關東煮,26,21,4.0,10001750
1751,潮味決．湯滷專門店 台南歸仁分社,9,109,4.6,10001751
1752,早安美芝城台南活力安昌,23,165,4.0,10001752
1753,上品自助餐,57,8,3.8,10001753
1754,歸仁黑輪,26,900,4.2,10001754
1755,福國滴水坊,25,163,4.3,10001755
1756,巧味鍋燒專賣,6,15,4.6,10001756
1757,魔王狂爆雞排,43,36,3.9,10001757
1758,吳家紅茶冰-台南安定店,6,11,3.9,10001758
1759,草本梁氏臭豆腐（中洲寮夜市）,9,7,5.0,10001759
1760,饗翻天mini鍋物-「西港店」,21,431,4.9,10001760
1761,元氣牛肉湯,9,156,4.5,10001761
1762,一品炊美食飯專賣店(中州寮分店),9,3,3.7,10001762
1763,岩葉拉麵,67,369,3.6,10001763
1764,比日屋手作壽司,114,567,4.3,10001764
1765,-One day-,2,243,3.9,10001765
1766,多多中西式早午餐,23,19,4.6,10001766
1767,瑞麟美而美安和店,2,7,4.3,10001767
1768,珍味食堂,3,5,5.0,10001768
1769,東陽羊肉店,24,144,4.0,10001769
1770,鳳慈素食,25,112,4.1,10001770
1771,饗翻天臭臭鍋【長和店】,21,179,4.8,10001771
1772,阿弟輕藥膳鮮魚湯,38,168,4.8,10001772
1773,饅哥饅姐手工包子饅頭,2,11,4.6,10001773
1774,Wu's House 松仔腳早餐店,2,1,4.0,10001774
1775,嘉義老牌石頭火鍋-歸仁店（店休請看臉書粉絲專頁）,21,762,4.8,10001775
1776,南嶼se se liam(粉漿蛋餅專賣）,2,21,4.9,10001776
1777,幸福廚房,2,11,4.6,10001777
1778,施家羊肉 歸仁市場內分店,9,2,4.5,10001778
1779,馥辛麻辣燙,9,35,5.0,10001779
1780,關廟早市美食，克義小吃（阿義米粿）,2,60,3.7,10001780
1781,歸仁漢棋薑母鴨,21,479,4.4,10001781
1782,大埔鐵板燒 台南歸仁店,51,372,3.6,10001782
1783,全素炸遍,25,3,5.0,10001783
1784,歸仁徐記涼麵,50,37,4.4,10001784
1785,86上河甲台菜餐廳,7,170,4.0,10001785
1786,九湯屋,67,200,4.2,10001786
1787,三皇三家歸仁店,87,1137,4.0,10001787
1788,杰魚肚湯 快炒,9,1,5.0,10001788
1789,關廟張家竹筍水餃意麵,3,576,4.2,10001789
1790,膳緣素食,22,11,4.6,10001790
1791,POKA POKA 手作早午餐,23,37,4.0,10001791
1792,中洲寮湯包專賣店,9,35,4.8,10001792
1793,豪早GaoZa‧Brunch 早午餐,23,10,4.5,10001793
1794,舞奇雞台南安和店 點心炸雞雞排專賣,5,85,4.2,10001794
1795,166好食廚房,87,49,4.9,10001795
1796,裕香廣式 脆皮鴨飯 三寶飯,9,20,4.2,10001796
1797,牛族牛排館-和順店,61,569,4.1,10001797
1798,阿菊肉粽＆肉羹,9,1,4.0,10001798
1799,小南香便當安和店,6,159,4.8,10001799
1800,金品早餐連鎖店,2,2,4.0,10001800
1801,古早味早點,2,3,5.0,10001801
1802,大吉祥,115,4,5.0,10001802
1803,品味鮮魚湯,9,4,4.0,10001803
1804,早安山丘 台南安昌店,23,75,3.6,10001804
1805,手作傳統飯糰,2,13,4.8,10001805
1806,滿滿牛排,61,322,4.5,10001806
1807,金盃美而美 (台南和順店),2,1,5.0,10001807
1808,洁沐創義料理,6,441,4.0,10001808
1809,鰻魚匠,116,220,4.6,10001809
1810,素食麵,22,48,4.7,10001810
1811,鼎味寶藍菠雞 油雞/醉雞 彩虹蔬食 健康餐 台南歸仁中山店,9,1,5.0,10001811
1812,心之晨手做早午餐-歸仁店,23,124,4.5,10001812
1813,秀妃早點,2,7,4.7,10001813
1814,發大炸雞,5,19,4.7,10001814
1815,爭鮮迴轉壽司-歸仁店,89,335,4.8,10001815
1816,卡西法No.46廚房,9,750,4.9,10001816
1817,田園素食,25,1030,4.1,10001817
1818,睏飽 KUNBA BURGER 漢堡外帶店,62,22,5.0,10001818
1819,客來堡早餐,2,1,4.0,10001819
1820,MAMA WANG手作坊（原王家蔬食）,25,8,5.0,10001820
1821,悟饕池上飯包 - 台南關廟店,9,6,5.0,10001821
1822,阿里廚房 - Ali's Kitchen 清真,13,97,4.5,10001822
1823,歸仁阿鴻臭豆腐,47,988,4.4,10001823
1824,米凱早點,2,4,3.5,10001824
1825,富林漢堡,62,9,4.3,10001825
1826,關廟麵線,3,4,4.3,10001826
